logo,empresa,ticker,mercado,comision,minimo,horario,fraccion,ticker.yf,Validado,Nombre,Sector
https://logos.xtb.com/iiin_us.svg,Insteel Industries Inc,IIIN.US,NewYork,-,10 USD,-,Sí,IIIN,True,Insteel Industries Inc.,Industrials
https://logos.xtb.com/iiiv_us.svg,I3 Verticals Inc,IIIV.US,NewYork,-,10 USD,-,Sí,IIIV,True,"i3 Verticals, Inc.",Technology
https://logos.xtb.com/iinn_us.svg,Inspira Technologies Oxy BHN Ltd,IINN.US,NewYork,-,10 USD,-,No,IINN,True,Inspira Technologies Oxy B.H.N. Ltd.,Healthcare
https://logos.xtb.com/iipr_us.svg,Innovative Industrial Properties Inc,IIPR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IIPR,True,"Innovative Industrial Properties, Inc.",Real Estate
https://logos.xtb.com/ikna_us.svg,Ikena Oncology Inc,IKNA.US,NewYork,-,10 USD,-,No,IKNA,False,False,False
https://logos.xtb.com/ikt_us.svg,Inhibikase Therapeutics Inc,IKT.US,NewYork,-,10 USD,-,No,IKT,True,"Inhibikase Therapeutics, Inc.",Healthcare
https://logos.xtb.com/illr_us.svg,Triller Group Inc,ILLR.US,NewYork,-,10 USD,-,No,ILLR,True,Triller Group Inc.,Technology
https://logos.xtb.com/ilm1_de.svg,Medios AG,ILM1.DE,Frankfurt,-,10 EUR,-,No,ILM1.DE,True,Medios AG,Healthcare
https://logos.xtb.com/ilmn_us.svg,Illumina Inc,ILMN.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ILMN,True,"Illumina, Inc.",Healthcare
https://logos.xtb.com/ilpt_us.svg,Industrial Logistics Properties Trust,ILPT.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ILPT,True,Industrial Logistics Properties Trust,Real Estate
https://logos.xtb.com/imab_us.svg,I-Mab,IMAB.US,NewYork,-,10 USD,-,No,IMAB,False,False,False
https://logos.xtb.com/imax_us.svg,Imax Corp,IMAX.US,NewYork,-,10 USD,-,Sí,IMAX,True,IMAX Corporation,Communication Services
https://logos.xtb.com/imb_uk.svg,Imperial Brands PLC,IMB.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,IMB.L,True,Imperial Brands PLC,Consumer Defensive
https://logos.xtb.com/imc_pl.svg,Industrial Milk Co,IMC.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,IMC.WA,True,IMC S.A.,Consumer Defensive
https://logos.xtb.com/imcd_nl.svg,IMCD NV,IMCD.NL,Amsterdam,0 EUR*,10 EUR,09:00 - 17:30,Sí,IMCD.AS,True,IMCD N.V.,Basic Materials
https://logos.xtb.com/imcr_us.svg,Immunocore Holdings PLC,IMCR.US,NewYork,-,10 USD,-,Sí,IMCR,True,Immunocore Holdings plc,Healthcare
https://logos.xtb.com/img_pl.svg,Immersion Games SA,IMG.PL,Warszawa,-,10 PLN,-,No,IMG.WA,True,"IMG.WA,0P0001N9SF,374",No especificado
https://logos.xtb.com/img_us.svg,CIMG Inc,IMG.US,NewYork,-,10 USD,-,No,IMG,True,CIMG Inc.,Consumer Defensive
https://logos.xtb.com/imi_uk.svg,IMI PLC,IMI.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,IMI.L,True,IMI plc,Industrials
https://logos.xtb.com/imkta_us.svg,Ingles Markets Inc,IMKTA.US,NewYork,-,10 USD,-,Sí,IMKTA,True,"Ingles Markets, Incorporated",Consumer Defensive
https://logos.xtb.com/immp_us.svg,Immutep Ltd,IMMP.US,NewYork,-,10 USD,-,No,IMMP,True,Immutep Limited,Healthcare
https://logos.xtb.com/immr_us.svg,Immersion Corp,IMMR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IMMR,True,Immersion Corporation,Technology
https://logos.xtb.com/immu_se.svg,Immunicum AB,IMMU.SE,Stockholm,0 EUR*,100 SEK,09:00 - 17:25,Sí,IMMU.ST,True,Mendus AB (publ),Healthcare
https://logos.xtb.com/immx_us.svg,Immix Biopharma Inc,IMMX.US,NewYork,-,10 USD,-,No,IMMX,True,"Immix Biopharma, Inc.",Healthcare
https://logos.xtb.com/imnm_us.svg,Immunome Inc,IMNM.US,NewYork,-,10 USD,-,Sí,IMNM,True,"Immunome, Inc.",Healthcare
https://logos.xtb.com/imnn_us.svg,Imunon Inc,IMNN.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IMNN,True,"Imunon, Inc.",Healthcare
https://logos.xtb.com/imo_us.svg,Imperial Oil Ltd,IMO.US,NewYork,-,10 USD,-,No,IMO,True,Imperial Oil Limited,Energy
https://logos.xtb.com/imos_us.svg,ChipMOS Technologies Inc,IMOS.US,NewYork,-,10 USD,-,No,IMOS,True,ChipMOS TECHNOLOGIES INC.,Technology
https://logos.xtb.com/imp_pl.svg,Imperio Alternatywna Spolka Inwestycyjna SA,IMP.PL,Warszawa,-,10 PLN,-,No,IMP.WA,True,Imperio Alternatywna Spolka Inwestycyjna S.A.,Financial Services
https://logos.xtb.com/impp_us.svg,Imperial Petroleum Inc,IMPP.US,NewYork,-,10 USD,-,No,IMPP,True,Imperial Petroleum Inc.,Energy
https://logos.xtb.com/imrx_us.svg,Immuneering Corp,IMRX.US,NewYork,-,10 USD,-,No,IMRX,True,Immuneering Corporation,Healthcare
https://logos.xtb.com/ims_pl.svg,IMS SA,IMS.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,IMS.WA,True,IMS S.A.,Communication Services
https://logos.xtb.com/imte_us.svg,Integrated Media Technology Ltd,IMTE.US,NewYork,-,10 USD,-,No,IMTE,True,Integrated Media Technology Limited,Technology
https://logos.xtb.com/imtx_us.svg,Immatics NV,IMTX.US,NewYork,-,10 USD,-,No,IMTX,True,Immatics N.V.,Healthcare
https://logos.xtb.com/imux_us.svg,Immunic Inc,IMUX.US,NewYork,-,10 USD,-,No,IMUX,True,"Immunic, Inc.",Healthcare
https://logos.xtb.com/imvt_us.svg,Immunovant Inc,IMVT.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,IMVT,True,"Immunovant, Inc.",Healthcare
https://logos.xtb.com/imxi_us.svg,International Money Express Inc,IMXI.US,NewYork,-,10 USD,-,Sí,IMXI,True,"International Money Express, Inc.",Technology
https://logos.xtb.com/inab_us.svg,IN8bio Inc,INAB.US,NewYork,-,10 USD,-,No,INAB,True,"IN8bio, Inc.",Healthcare
https://logos.xtb.com/inbk_us.svg,First Internet Bancorp,INBK.US,NewYork,-,10 USD,-,No,INBK,True,First Internet Bancorp,Financial Services
https://logos.xtb.com/inbs_us.svg,Intelligent Bio Solutions Inc,INBS.US,NewYork,-,10 USD,-,No,INBS,True,Intelligent Bio Solutions Inc.,Healthcare
https://logos.xtb.com/inbx_us.svg,Inhibrx Biosciences Inc,INBX.US,NewYork,-,10 USD,-,Sí,INBX,True,"Inhibrx Biosciences, Inc.",Healthcare
https://logos.xtb.com/inc_pl.svg,INC SA,INC.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,INC.WA,True,INC S.A.,Financial Services
https://logos.xtb.com/inch_uk.svg,Inchcape PLC,INCH.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,INCH.L,True,Inchcape plc,Consumer Cyclical
https://logos.xtb.com/incy_us.svg,Incyte Corp,INCY.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INCY,True,Incyte Corporation,Healthcare
https://logos.xtb.com/indb_us.svg,Independent Bank Corp (Massachusetts),INDB.US,NewYork,-,10 USD,-,Sí,INDB,True,Independent Bank Corp.,Financial Services
https://logos.xtb.com/indi_us.svg,indie Semiconductor Inc - class A,INDI.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,INDI,True,"indie Semiconductor, Inc.",Technology
https://logos.xtb.com/indt_se.svg,Indutrade AB,INDT.SE,Stockholm,0 EUR*,100 SEK,09:00 - 17:25,No,INDT.ST,True,Indutrade AB (publ),Industrials
https://logos.xtb.com/indv_uk.svg,Indivior PLC,INDV.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,INDV.L,False,False,False
https://logos.xtb.com/inf_fr.svg,Infotel SA,INF.FR,Paris,-,10 EUR,-,No,INF.PA,True,Infotel SA,Technology
https://logos.xtb.com/inf_uk.svg,Informa PLC,INF.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,INF.L,True,Informa plc,Communication Services
https://logos.xtb.com/infa_us.svg,Informatica Inc - class A,INFA.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,INFA,False,False,False
https://logos.xtb.com/infn_us.svg,Infinera Corp,INFN.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INFN,False,False,False
https://logos.xtb.com/infy_us.svg,Infosys Ltd - ADR,INFY.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INFY,True,Infosys Limited,Technology
https://logos.xtb.com/ing_pl.svg,ING Bank Slaski SA,ING.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,ING.WA,True,ING Bank Slaski S.A.,Financial Services
https://logos.xtb.com/ing_us.svg,ING Groep NV - ADR,ING.US,NewYork,-,10 USD,-,No,ING,True,ING Groep N.V.,Financial Services
https://logos.xtb.com/inga_nl.svg,ING Groep NV,INGA.NL,Amsterdam,0 EUR*,10 EUR,09:00 - 17:30,Sí,INGA.AS,True,ING Groep N.V.,Financial Services
https://logos.xtb.com/ingn_us.svg,Inogen Inc,INGN.US,NewYork,-,10 USD,-,No,INGN,True,"Inogen, Inc.",Healthcare
https://logos.xtb.com/ingr_us.svg,Ingredion Inc,INGR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INGR,True,Ingredion Incorporated,Consumer Defensive
https://logos.xtb.com/inh_de.svg,Indus Holding AG,INH.DE,Frankfurt,-,10 EUR,-,No,INH.DE,True,INDUS Holding AG,Industrials
https://logos.xtb.com/inhd_us.svg,Inno Holdings Inc,INHD.US,NewYork,-,10 USD,-,No,INHD,True,Inno Holdings Inc.,Basic Materials
https://logos.xtb.com/ink_pl.svg,Instal Krakow SA,INK.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,INK.WA,True,Instal Kraków S.A.,Industrials
https://logos.xtb.com/inl_pl.svg,Introl SA,INL.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,INL.WA,True,Introl S.A.,Technology
https://logos.xtb.com/inlf_us.svg,INLIF Ltd,INLF.US,NewYork,-,10 USD,-,No,INLF,True,INLIF Limited,Industrials
https://logos.xtb.com/inm_pl.svg,Inventionmed SA,INM.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,No,INM.WA,True,"INM.WA,0P0000YBWN,378321",No especificado
https://logos.xtb.com/inm_us.svg,InMed Pharmaceuticals Inc,INM.US,NewYork,-,10 USD,-,No,INM,True,InMed Pharmaceuticals Inc.,Healthcare
https://logos.xtb.com/inmb_us.svg,INmune Bio Inc,INMB.US,NewYork,-,10 USD,-,No,INMB,True,INmune Bio Inc.,Healthcare
https://logos.xtb.com/inmd_us.svg,Inmode Ltd,INMD.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INMD,True,InMode Ltd.,Healthcare
https://logos.xtb.com/innv_us.svg,InnovAge Holding Corp,INNV.US,NewYork,-,10 USD,-,No,INNV,True,InnovAge Holding Corp.,Healthcare
https://logos.xtb.com/ino_us.svg,Inovio Pharmaceuticals Inc,INO.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INO,True,"Inovio Pharmaceuticals, Inc.",Healthcare
https://logos.xtb.com/inod_us.svg,Innodata Inc,INOD.US,NewYork,-,10 USD,-,Sí,INOD,True,Innodata Inc.,Technology
https://logos.xtb.com/inp_pl.svg,Inpro SA,INP.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,No,INP.WA,True,Inpro S.A.,Real Estate
https://logos.xtb.com/inpst_nl.svg,Inpost SA,INPST.NL,Amsterdam,0 EUR*,10 EUR,09:00 - 17:30,Sí,INPST.AS,True,InPost S.A.,Industrials
https://logos.xtb.com/inpt_pl.svg,InPost SA,INPT.PL,Warszawa,-,10 PLN,-,No,INPT.WA,True,INPOST,
https://logos.xtb.com/inr_us.svg,Infinity Natural Resources Inc,INR.US,NewYork,-,10 USD,-,Sí,INR,True,"Infinity Natural Resources, Inc.",Energy
https://logos.xtb.com/ins_de.svg,Instone Real Estate Group SE,INS.DE,Frankfurt,-,10 EUR,-,No,INS.DE,True,Instone Real Estate Group SE,Real Estate
https://logos.xtb.com/ins_pl.svg,Indos SA,INS.PL,Warszawa,-,10 PLN,-,No,INS.WA,True,"INS.WA,0P0001BLER,930",No especificado
https://logos.xtb.com/inse_us.svg,Inspired Entertainment Inc,INSE.US,NewYork,-,10 USD,-,No,INSE,True,"Inspired Entertainment, Inc.",Consumer Cyclical
https://logos.xtb.com/insg_us.svg,Inseego Corp,INSG.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INSG,True,Inseego Corp.,Technology
https://logos.xtb.com/insm_us.svg,Insmed Inc,INSM.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INSM,True,Insmed Incorporated,Healthcare
https://logos.xtb.com/insp_us.svg,Inspire Medical Systems Inc,INSP.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INSP,True,"Inspire Medical Systems, Inc.",Healthcare
https://logos.xtb.com/insw_us.svg,International Seaways Inc,INSW.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INSW,True,"International Seaways, Inc.",Energy
https://logos.xtb.com/int_pl.svg,Internity SA,INT.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,INT.WA,True,"INT.WA,0P0000URIU,3909",No especificado
https://logos.xtb.com/int_us.svg,World Fuel Services Corp,INT.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INT,False,False,False
https://logos.xtb.com/inta_us.svg,Intapp Inc,INTA.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,INTA,True,"Intapp, Inc.",Technology
https://logos.xtb.com/intc_us.svg,Intel Corp,INTC.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INTC,True,Intel Corporation,Technology
https://logos.xtb.com/intg_us.svg,InterGroup Corp,INTG.US,NewYork,-,10 USD,-,No,INTG,True,The InterGroup Corporation,Consumer Cyclical
https://logos.xtb.com/intj_us.svg,Intelligent Group Ltd,INTJ.US,NewYork,-,10 USD,-,No,INTJ,True,Intelligent Group Limited,Industrials
https://logos.xtb.com/intr_us.svg,Inter & Co Inc,INTR.US,NewYork,-,10 USD,-,Sí,INTR,True,"Inter & Co, Inc.",Financial Services
https://logos.xtb.com/intrum_se.svg,Intrum AB,INTRUM.SE,Stockholm,0 EUR*,100 SEK,09:00 - 17:25,Sí,INTRUM.ST,True,Intrum AB (publ),Financial Services
https://logos.xtb.com/intu_uk.svg,Intu Properties PLC,INTU.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,INTU.L,False,False,False
https://logos.xtb.com/intu_us.svg,Intuit Inc,INTU.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INTU,True,Intuit Inc.,Technology
https://logos.xtb.com/intz_us.svg,Intrusion Inc,INTZ.US,NewYork,-,10 USD,-,No,INTZ,True,Intrusion Inc.,Technology
https://logos.xtb.com/inv_us.svg,Innventure Inc,INV.US,NewYork,-,10 USD,-,No,INV,True,"Innventure, Inc.",Financial Services
https://logos.xtb.com/inva_us.svg,Innoviva Inc,INVA.US,NewYork,-,10 USD,-,Sí,INVA,True,"Innoviva, Inc.",Healthcare
https://logos.xtb.com/inve_us.svg,Identiv Inc,INVE.US,NewYork,-,10 USD,-,No,INVE,True,"Identiv, Inc.",Industrials
https://logos.xtb.com/inveb_se.svg,Investor AB,INVEB.SE,Stockholm,0 EUR*,100 SEK,09:00 - 17:25,Sí,INVEB.ST,False,False,False
https://logos.xtb.com/invh_us.svg,Invitation Homes Inc,INVH.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,INVH,True,Invitation Homes Inc.,Real Estate
https://logos.xtb.com/invp_uk.svg,Investec PLC,INVP.UK,London,-,10 GBP,-,No,INVP.L,True,Investec Group,Financial Services
https://logos.xtb.com/invx_us.svg,Innovex International Inc,INVX.US,NewYork,-,10 USD,-,Sí,INVX,True,"Innovex International, Inc.",Energy
https://logos.xtb.com/invz_us.svg,Innoviz Technologies Ltd,INVZ.US,NewYork,-,10 USD,-,No,INVZ,True,Innoviz Technologies Ltd.,Consumer Cyclical
https://logos.xtb.com/inw_it.svg,Infrastrutture Wireless Italiane SpA,INW.IT,Milan,0 EUR*,10 EUR,09:00 - 17:30,Sí,INW.MI,True,Infrastrutture Wireless Italiane S.p.A.,Real Estate
https://logos.xtb.com/inzy_us.svg,Inozyme Pharma Inc,INZY.US,NewYork,-,10 USD,-,No,INZY,False,False,False
https://logos.xtb.com/iobt_us.svg,IO Biotech Inc,IOBT.US,NewYork,-,10 USD,-,No,IOBT,True,"IO Biotech, Inc.",Healthcare
https://logos.xtb.com/ionq_us.svg,IONQ Inc,IONQ.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IONQ,True,"IonQ, Inc.",Technology
https://logos.xtb.com/ions_us.svg,Ionis Pharmaceuticals Inc,IONS.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IONS,True,"Ionis Pharmaceuticals, Inc.",Healthcare
https://logos.xtb.com/ios_de.svg,IONOS Group SE,IOS.DE,Frankfurt,-,10 EUR,-,No,IOS.DE,True,IONOS Group SE,Technology
https://logos.xtb.com/iosp_us.svg,Innospec Inc,IOSP.US,NewYork,-,10 USD,-,Sí,IOSP,True,Innospec Inc.,Basic Materials
https://logos.xtb.com/iot_us.svg,Samsara Inc - class A,IOT.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IOT,True,Samsara Inc.,Technology
https://logos.xtb.com/iova_us.svg,Iovance Biotherapeutics Inc,IOVA.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IOVA,True,"Iovance Biotherapeutics, Inc.",Healthcare
https://logos.xtb.com/ip_it.svg,Interpump Group SpA,IP.IT,Milan,-,10 EUR,-,No,IP.MI,True,Interpump Group S.p.A.,Industrials
https://logos.xtb.com/ip_us.svg,International Paper Co,IP.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IP,True,International Paper Company,Consumer Cyclical
https://logos.xtb.com/ipa_us.svg,Immunoprecise Antibodies Ltd,IPA.US,NewYork,-,10 USD,-,No,IPA,False,False,False
https://logos.xtb.com/ipar_us.svg,Interparfums Inc,IPAR.US,NewYork,-,10 USD,-,No,IPAR,True,"Interparfums, Inc.",Consumer Defensive
https://logos.xtb.com/ipco_se.svg,International Petroleum Corp,IPCO.SE,Stockholm,0 EUR*,100 SEK,09:00 - 17:25,Sí,IPCO.ST,True,International Petroleum Corporation,Energy
https://logos.xtb.com/ipdn_us.svg,Professional Diversity Network Inc,IPDN.US,NewYork,-,10 USD,-,No,IPDN,True,"Professional Diversity Network, Inc.",Industrials
https://logos.xtb.com/ipe_pl.svg,Ipopema Securities SA,IPE.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,IPE.WA,True,IPOPEMA Securities S.A.,Financial Services
https://logos.xtb.com/ipf_uk.svg,International Personal Finance PLC,IPF.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,IPF.L,True,International Personal Finance plc,Financial Services
https://logos.xtb.com/ipg_us.svg,Interpublic Group of Cos Inc,IPG.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IPG,False,False,False
https://logos.xtb.com/ipgp_us.svg,IPG Photonics Corp,IPGP.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IPGP,True,IPG Photonics Corporation,Technology
https://logos.xtb.com/iph_fr.svg,Innate Pharma SA,IPH.FR,Paris,0 EUR*,10 EUR,09:00 - 17:30,Sí,IPH.PA,True,Innate Pharma S.A.,Healthcare
https://logos.xtb.com/ipha_us.svg,Innate Pharma SA,IPHA.US,NewYork,-,10 USD,-,No,IPHA,True,Innate Pharma S.A.,Healthcare
https://logos.xtb.com/ipi_us.svg,Intrepid Potash Inc,IPI.US,NewYork,-,10 USD,-,Sí,IPI,True,"Intrepid Potash, Inc.",Basic Materials
https://logos.xtb.com/ipm_us.svg,Intelligent Protection Management Corp,IPM.US,NewYork,-,10 USD,-,No,IPM,True,Intelligent Protection Management Corp.,Technology
https://logos.xtb.com/ipn_fr.svg,Ipsen SA,IPN.FR,Paris,0 EUR*,10 EUR,09:00 - 17:30,Sí,IPN.PA,True,Ipsen S.A.,Healthcare
https://logos.xtb.com/ipo_pl.svg,Intersport Polska SA,IPO.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,IPO.WA,True,Intersport Polska S.A.,Consumer Cyclical
https://logos.xtb.com/ipo_uk.svg,IP Group PLC,IPO.UK,London,-,10 GBP,-,No,IPO.L,True,IP Group Plc,Financial Services
https://logos.xtb.com/ipob_us.svg,Social Capital Hedosophia Holdings II Corp - class A,IPOB.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IPOB,False,False,False
https://logos.xtb.com/ips_fr.svg,IPSOS,IPS.FR,Paris,0 EUR*,10 EUR,09:00 - 17:30,Sí,IPS.PA,True,Ipsos SA,Industrials
https://logos.xtb.com/ipsc_us.svg,Century Therapeutics Inc,IPSC.US,NewYork,-,10 USD,-,No,IPSC,True,"Century Therapeutics, Inc.",Healthcare
https://logos.xtb.com/ipwr_us.svg,Ideal Power Inc,IPWR.US,NewYork,-,10 USD,-,No,IPWR,True,Ideal Power Inc.,Technology
https://logos.xtb.com/ipx_uk.svg,Impax Asset Management Group PLC,IPX.UK,London,-,10 GBP,-,No,IPX.L,True,Impax Asset Management Group Plc,Financial Services
https://logos.xtb.com/ipx_us.svg,Iperionx Ltd,IPX.US,NewYork,-,10 USD,-,No,IPX,True,IperionX Limited,Basic Materials
https://logos.xtb.com/iq_us.svg,iQIYI Inc - ADR,IQ.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IQ,True,"iQIYI, Inc.",Communication Services
https://logos.xtb.com/iqe_uk.svg,IQE PLC,IQE.UK,London,-,10 GBP,-,No,IQE.L,True,IQE plc,Technology
https://logos.xtb.com/iqv_us.svg,IQVIA Holdings Inc,IQV.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IQV,True,IQVIA Holdings Inc.,Healthcare
https://logos.xtb.com/ir_us.svg,Ingersoll-Rand PLC,IR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IR,True,Ingersoll Rand Inc.,Industrials
https://logos.xtb.com/irbt_us.svg,iRobot Corp,IRBT.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IRBT,True,iRobot Corporation,Consumer Cyclical
https://logos.xtb.com/ird_us.svg,Opus Genetics Inc,IRD.US,NewYork,-,10 USD,-,No,IRD,True,"Opus Genetics, Inc.",Healthcare
https://logos.xtb.com/irdm_us.svg,Iridium Communications Inc,IRDM.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IRDM,True,Iridium Communications Inc.,Communication Services
https://logos.xtb.com/iren_us.svg,Iris Energy Ltd,IREN.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,IREN,True,IREN Limited,Financial Services
https://logos.xtb.com/irix_us.svg,IRIDEX Corp,IRIX.US,NewYork,-,10 USD,-,No,IRIX,True,IRIDEX Corporation,Healthcare
https://logos.xtb.com/irl_pl.svg,Inter RAO Lietuva AB,IRL.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,IRL.WA,True,AB Inter RAO Lietuva,No especificado
https://logos.xtb.com/irm_us.svg,Iron Mountain Inc,IRM.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IRM,True,Iron Mountain Incorporated,Real Estate
https://logos.xtb.com/irmd_us.svg,IRadimed Corp,IRMD.US,NewYork,-,10 USD,-,No,IRMD,True,IRADIMED CORPORATION,Healthcare
https://logos.xtb.com/iron_us.svg,Disc Medicine Inc,IRON.US,NewYork,-,10 USD,-,Sí,IRON,True,"Disc Medicine, Inc.",Healthcare
https://logos.xtb.com/iroq_us.svg,IF Bancorp Inc,IROQ.US,NewYork,-,10 USD,-,No,IROQ,True,"IF Bancorp, Inc.",Financial Services
https://logos.xtb.com/irs1_us.svg,IRSA Inversiones y Representaciones SA,IRS1.US,NewYork,-,10 USD,-,No,IRS1,False,False,False
https://logos.xtb.com/irt_us.svg,Independence Realty Trust Inc,IRT.US,NewYork,-,10 USD,-,No,IRT,True,"Independence Realty Trust, Inc.",Real Estate
https://logos.xtb.com/irtc_us.svg,iRhythm Technologies Inc,IRTC.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IRTC,True,"iRhythm Holdings, Inc.",Healthcare
https://logos.xtb.com/irwd_us.svg,Ironwood Pharmaceuticals Inc,IRWD.US,NewYork,-,10 USD,-,No,IRWD,True,"Ironwood Pharmaceuticals, Inc.",Healthcare
https://logos.xtb.com/is7_de.svg,InTiCa Systems SE,IS7.DE,Frankfurt,-,10 EUR,-,No,IS7.DE,True,InTiCa Systems SE,Consumer Cyclical
https://logos.xtb.com/isd_pl.svg,Inside Park SA,ISD.PL,Warszawa,-,10 PLN,-,No,ISD.WA,False,False,False
https://logos.xtb.com/isha_de.svg,Intershop Communications AG,ISHA.DE,Frankfurt,-,10 EUR,-,No,ISHA.DE,True,INTERSHOP Communications Aktiengesellschaft,Technology
https://logos.xtb.com/isp_it.svg,Intesa Sanpaolo SpA,ISP.IT,Milan,0 EUR*,10 EUR,09:00 - 17:30,Sí,ISP.MI,True,Intesa Sanpaolo S.p.A.,Financial Services
https://logos.xtb.com/ispc_us.svg,iSpecimen Inc,ISPC.US,NewYork,-,10 USD,-,No,ISPC,True,iSpecimen Inc.,Healthcare
https://logos.xtb.com/ispo_us.svg,Inspirato Inc,ISPO.US,NewYork,-,10 USD,-,No,ISPO,True,Inspirato Incorporated,Consumer Cyclical
https://logos.xtb.com/ispr_us.svg,Ispire Technology Inc,ISPR.US,NewYork,-,10 USD,-,Sí,ISPR,True,Ispire Technology Inc.,Consumer Defensive
https://logos.xtb.com/isrg_us.svg,Intuitive Surgical Inc,ISRG.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ISRG,True,"Intuitive Surgical, Inc.",Healthcare
https://logos.xtb.com/iss_dk.svg,ISS A/S,ISS.DK,Copenhagen,0 EUR*,100 DKK,09:00 - 16:55,Sí,ISS.CO,True,ISS A/S,Industrials
https://logos.xtb.com/issc_us.svg,Innovative Solutions and Support Inc,ISSC.US,NewYork,-,10 USD,-,Sí,ISSC,True,"Innovative Aerosystems, Inc.",Industrials
https://logos.xtb.com/ist_pl.svg,Infoscan SA,IST.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,IST.WA,True,Grupa Modne Zakupy S.A.,No especificado
https://logos.xtb.com/istr_us.svg,Investar Holding Corp,ISTR.US,NewYork,-,10 USD,-,Sí,ISTR,True,Investar Holding Corporation,Financial Services
https://logos.xtb.com/it_us.svg,Gartner Inc,IT.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,IT,True,"Gartner, Inc.",Technology
https://logos.xtb.com/itb_pl.svg,Interbud Lublin SA,ITB.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,ITB.WA,True,Interbud-Lublin S.A.,Industrials
https://logos.xtb.com/itci_us.svg,Intra-Cellular Therapies Inc,ITCI.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ITCI,False,False,False
https://logos.xtb.com/itgr_us.svg,Integer Holdings Corp,ITGR.US,NewYork,-,10 USD,-,Sí,ITGR,True,Integer Holdings Corporation,Healthcare
